,id_mahasiswa,judul,abstrak,kata_kunci,topik_skripsi
108,4707,IMPLEMENTASI SIMPLE KNOWLEDGE ORGANIZATION SYSTEM DALAM MEMBANGUN WEBSITE TESAURUS BAHASA INDONESIA,"Tesaurus merupakan buku yang mendeskripsikan sinonim kata yang digunakan secara umum. Penelitian ini bertujuan untuk membangun website tesaurus bahasa Indonesia yang dirancang untuk mempermudah para pelajar, mahasiswa ataupun masyarakat umum menggunakan kamus secara online. Tesaurus tersebut menggunakan data tesaurus dalam representasi Simple Knowledge Organization System yang disimpan dalam bentuk Resource Description Framework (RDF).  Sistem disimpan dalam framework Apache Jena Fuseki dengan melakukan query SPARQL. Sistem dapat menampilkan keluaran kata dari data dalam SKOS, melakukan stemming untuk menampilkan kata dasar dan menampilkan taksonomi relasi kata yang sesuai dengan kata yang dicari.","Simple Knowledge Organization System, tesaurus",2
109,999,REPRESENTASI PENGETAHUAN UNTUK PERMAINAN TRADISIONAL INDONESIA BERBASIS SEMANTIC WEB,"Permainan tradisional mempunyai makna sesuatu (permainan) yang dilakukan dengan berpegang teguh pada norma dan adat kebiasaan yang ada secara turun-temurun dan dapat memberikan rasa puas atau senang bagi si pelaku. Informasi dan proses pencarian tentang permainan tradisional Indonesia pada era ini cukup sulit sehingga perlu adanya suatu sistem yang dapat merepresentasikan pengetahuan tentang permainan tradisional Indonesia. Salah satunya adalah semantic web yang merupakan suatu sistem yang dapat membantu proses pencarian informasi berbasis web. 
	Pada penelitian ini dilakukan pengembangan semantic web dengan Web Semantics Design Method (WSDM) yang terdiri dari 5 tahap yaitu Mission Statement Specification, Audience Modeling, Conceptual Modeling, Implementation Design dan Implementation. Pada tahap ekstraksi yang merupakan bagian dari Conceptual Modeling, dengan menggunakan literatur yang ada, peneliti membuat ulang suatu kalimat yang mengandung subjek, predikat dan objek yang selanjutnya subjek dan objek tersebut akan didefinisikan menjadi suatu class. Selanjutnya dibentuk T-box yang akan diterjemahkan ke description logic. Dan akhirnya pada tahap implementasi design dilakukan desain pada web untuk memudahkan proses pencarian mengenai permainan tradisional Indonesia.
	Hasil dan kesimpulan yang diperoleh dari penelitian ini yaitu metode WSDM (Web Semantic Design Method) dapat diterapkan dalam menampilkan pengetahuan permainan tradisional Indonesia, dan pegetahuan tentang permainan tradisional Indonesia dapat diterapkan dalam semantic web berbasis OWL.","Permainan Tradisional Indonesia, Semantic Web, WSDM",2
110,4437,IMPLEMENTASI PROTOKOL PENDUKUNG SINGLE SIGN-ON BERDASAR SISTEM IDENTITY DAN ACCESS MANAGEMENT KEYCLOAK,"Metode Single Sign-on (SSO) dapat memudahkan pengguna dalam melakukan proses autentikasi maupun otorisasi karena pengguna dapat menggunakan satu akun dan dengan satu proses autentikasi pengguna dapat mengakses seluruh layanan yang ada pada sistem. SSO belum banyak diterapkan karena dinilai rumit dalam mengimplementasikannya. SSO dapat diterapkan dengan berbagai cara, dengan berbagai protokol (Kukic, 2012). Penelitian ini menggambarkan proses yang terjadi pada prototype Sistem Informasi Sinode Wilayah GKI (SISWA GKI) yang menerapkan metode SSO dengan menggunakan Keycloak sebagai penyedia identitas dan manajemen akses. Arsitektur sistem yang dikembangkan berbasis RESTful API. Aplikasi front-end dikembangkan dalam platform web, desktop, dan mobile yang bertujuan untuk mengautentikasi pengguna. Proses autentikasi menghasilkan token yang dapat digunakan pengguna untuk mengakses layanan back-end yang berbasis web servis. Secara umum metode Single Sign-on dapat diterapkan dengan memanfaatkan beberapa library pada setiap platform, namun dalam penerapannya terdapat kekurangan dan permasalahan yang ditemukan. Permasalahan yang ditemukan berhubungan dengan proses logout. Proses logout pada platform desktop dan mobile gagal dalam menghapus sesi Keycloak. Fungsi-fungsi untuk manajemen token juga perlu ditambahkan pada platform desktop dan mobile. Penelitian ini berhasil menyelesaikan permasalahan yang ditemukan serta menambahkan fungsi yang diperlukan. Sistem yang dikembangkan sudah melalui tahap pengujian yang dilakukan secara mandiri dan mendapatkan hasil yang sesuai. Penelitian selanjutnya dapat melakukan implementasi metode SSO ke sistem yang nyata baik SISWA GKI maupun sistem lain yang memerlukan metode SSO untuk autentikasi maupun otorisasi pengguna, baik menggunakan Keycloak maupun penyedia identitas dan akses manajemen lainnya.","SSO, Keycloak, prototype, RESTful API",8
111,4611,PEMILIHAN KOMBINASI FITUR UNTUK AUTHOR VERIFICATION DENGAN METODE CLUSTERING K-MEANS PADA TEKS BERBAHASA INDONESIA,"Penipuan dengan menggunakan identitas orang lain umumnya dilakukan melalui media tertulis, karena pelaku tidak perlu memperlihatkan fisik maupun suaranya. Maka dari itu diperlukan sistem yang bisa membedakan identitas tulisan seseorang. Identitas tulisan seseorang bisa dianalisa menggunakan fitur stylometry,
fitur ini merupakan salah satu faktor sistem verifikasi penulis bisa berjalan dengan baik. Penelitan ini mengasumsikan jika kombinasi fitur stylometry berhasil merepresentasikan gaya penulisan seseorang maka proses klasterisasi atau klasifikasi dokumen berdasarkan gaya penulisan seseorang akan menghasilkan nilai
evaluasi klasterisasi (purity) dan klasifikasi (akurasi, presisi, sensitivitas, FScore) yang memuasakan. Hasil penelitian dengan dokumen berbahasa Indonesia pada klasifier MKNN, KNN, dan SVM menunujukan bahwa nilai purity bisa menggambarkan nilai evaluasi klasifikasi walaupun tidak terlalu tepat, kombinasi fitur mendapatkan nilai purity kurang dari 0,5 memiliki kemungkinan besar untuk
mendapatkan nilai evaluasi klasifikasi kurang dari 0,5 juga, hal ini bisa menghemat proses jika kombinasi fitur dengan nilai purity kurang dari 0,5 tidak digunakan untuk proses klasifikasi. Kombinasi fitur yang mengandung fitur frekuensi relatif tanda baca (Fitur Sintaksis), frekuensi relatif stopword (Fitur Sintaksis) cenderung
memiliki nilai evaluasi klasifikasi maupun klasterisasi yang lebih baik dari pada kombinasi fitur yang tidak mengandung kedua fitur tersebut dan ketika ditambah dengan fitur rata-rata panjang paragraf (Fitur Struktural) kombinasi fitur ini menjadi kombinasi fitur terbaik pada semua klasifier.","Identitas tulisan seseorang, Verifikasi penulis, Fitur stylometry",3
112,4603,PEMBUATAN APLIKASI ARTIKEL KESEHATAN PADA LANSIA BERBASIS ANDROID,"Proses penuaan yang dialami lansia mengakibatkan penurunan efisiensi pada sel, jaringan, atau organ sehingga menjadi salah satu faktor dimana lansia lebih mudah terkena penyakit dan proses penyembuhan akan menjadi lebih lama. Hal ini dapat ditangani dengan cara pemberian informasi kesehatan melalui aplikasi smartphone, namun aplikasi yang sudah ada sulit digunakan oleh lansia karena tidak memiliki fitur yang dibutuhkan lansia. Hal ini dapat diatasi dengan cara membuat aplikasi dengan antarmuka yang user-friendly. Implementasi aplikasi dibuat menggunakan halaman antarmuka yang disesuaikan dengan aplikasi yang paling sering dipakai oleh lansia yaitu whatsapp. Antarmuka yang dibuat kemudian dilakukan pilot test untuk mengetahui kekurangan pada fitur – fitur yang telah dibuat agar dapat diperbaiki dan digunakan oleh lansia. Aplikasi yang telah disesuaikan dengan kebutuhan lansia kemudian diujikan menggunakan task scenario, dan perhitungan dilakukan menggunakan time until failure dan completion rate dengan hasil dari 96.875% yang didapat dari 8 task. Aplikasi juga diujikan menggunakan user experience questionairre untuk mengevaluasi pengalaman pengguna dengan hasil rata – rata skala yang bernilai good. Penelitian lebih lanjut dari penelitian ini diharapkan dapat membuat fitur baru sesuai dengan kebutuhan lansia serta penyesuaian fitur share artikel dengan mempependek proses pemakaiannya.","Artikel kesehatan, lansia, aplikasi, antarmuka",5
113,4679,PERANCANGAN APLIKASI MONITORING JUMLAH KALORI SEBAGAI UPAYA PENCEGAHAN PENYAKIT DIABETES MELLITUS BERBASIS ANDROID,"Masih banyak orang yang kurang memperhatikan perihal kalori, baik itu jumlah kebutuhan kalori tubuh maupun jumlah kalori yang telah dikonsumsi sehari-hari. Salah satu faktor penyebab hal tersebut adalah sulitnya menghitung jumlah kalori itu sendiri secara manual. Sedangkan untuk berkonsultasi dengan ahli gizi mengenai kalori rata-rata membutuhkan biaya yang mahal. Hal ini sangat beresiko terhadap kesehatan, terutama bagi orang yang memiliki potensi mengidap penyakit, contohnya adalah penyakit diabetes mellitus. Oleh karena itu, dibuatlah sebuah aplikasi monitoring jumlah kalori sebagai upaya pencegahan penyakit diabetes mellitus berbasis Android.
Perancangan aplikasi ini menerapkan metode goal directed design (GDD) yang terdiri dari 6 tahap yaitu Research, Requirements, Modelling, Framework, Refinement, dan Support. Pada penelitian ini dilakukan pengujian usability dengan menggunakan 3 aspek usability yaitu effectiveness, efficiency, dan satisfaction sesuai dengan standar ISO-9241-11. Nilai effectiveness diperoleh dengan menghitung completion rate. Nilai efficiency diperoleh dengan menghitung time on task yang kemudian di normalisasi. Dan nilai satisfaction diperoleh melalui kuesioner SUS yang diolah.
Hasil yang diperoleh berdasarkan pengujian kepada 40 responden terhadap aplikasi diperoleh nilai effectiveness sebesar 97%, nilai efficiency sebesar 69%, dan nilai satisfaction pengguna sebesar 86.75%. Kemudian dapat diketahui bahwa dapat diketahui bahwa sebanyak 92.5% responden merasa terbantu dalam memantau jumlah kalori yang mereka konsumsi dengan adanya aplikasi ini. Selain itu, sebanyak 97.5% responden merasa lebih waspada terhadap resiko penyakit diabetes setelah menggunakan aplikasi ini dan sebanyak 62.5% responden mengatakan bahwa mereka akan kembali menggunakan aplikasi ini untuk pemakaian sehari-hari di kemudian hari. Maka dapat disimpulkan bahwa tujuan perancangan Aplikasi Monitoring Jumlah Kalori Sebagai Upaya Pencegahan Penyakit Diabetes Mellitus Berbasis Android ini sudah tercapai.","Usability, Goal-directed design, Mobile application",5
114,4609,ANALISIS FITUR STILOMETRI DAN STRATEGI SEGMENTASI TEKS BERBAHASA INDONESIA PADA SISTEM DETEKSI PLAGIASI INTRINSIK,"Plagiasi adalah salah satu jenis pelanggaran hak cipta dengan mencuri kekayaan intelektual. Hadirnya internet memberikan kemudahan bagi siswa untuk melakukan plagiarisme. Bahkan menurut survei, 50% hingga 90% siswa mengaku melakukan plagiarisme setidaknya sekali dalam hidup mereka. Maka dari itu, deteksi plagiasi menjadi penting untuk dilakukan. Sistem deteksi plagiasi intrinsik atau intrinsic plagiarism detection (IPD) berusaha menemukan bagian plagiat dengan mencari segmen teks yang stilometrinya atau gaya penulisannya berbeda dari lainnya. Karena banyaknya jenis fitur stilometri yang ada dan belum adanya ukuran yang pasti mengenai tingkat segmentasi yang paling baik, penulis ingin mencari kombinasi fitur stilometri dan strategi segmentasi yang akurat untuk sistem IPD pada teks berbahasa Indonesia. Berdasarkan pengujian, kombinasi yang paling akurat dan praktis adalah segmentasi paragraf dengan fitur stilometri: rata-rata jumlah tanda baca, panjang paragraf, dan rasio type-token. Namun, tidak semua jenis teks cocok untuk dideteksi oleh sistem IPD. Maka dari itu, sistem IPD lebih baik digunakan sebagai rekomendasi bagi penggunanya untuk menemukan perubahan gaya penulisan, bukan untuk menghakimi bagian yang plagiat atau bukan.","deteksi plagiasi intrinsik, plagiasi, stilometri, segmentasi teks",1
115,4498,SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN MAKANAN PADA APLIKASI PESAN MAKANAN ONLINE MENGGUNAKAN METODE AHP-TOPSIS,"Pangan merupakan salah satu kebutuhan utama hidup manusia. Semakin berkembangnya zaman, pangan dengan berbagai macam inovasi pengolahan dapat dengan mudah ditemukan di mana-mana. Sekarang ini, sudah ada penyedia jasa pesan antar makanan atau delivery order yang memudahkan pengguna dalam membeli makanan. Tetapi kerap kali muncul keadaan yang dinamakan overchoice atau choice overload, yaitu pengguna bingung ingin memesan makanan apa dikarenakan banyaknya menu makanan yang tersedia dan mood pengguna yang tidak jelas ingin memakan apa. Overchoice atau choice overload adalah proses kognitif dimana orang mengalami kesulitan dalam mengambil keputusan karena terlalu banyak pilihan.  Dalam penelitian ini, penulis membuat satu aplikasi berbasis android menggunakan java programming language dengan mengimplementasikan metode Analytic Hierarchy Process (AHP) dan metode Technique for Order Preference by Similarity to Ideal Solution (TOPSIS). Pengguna nantinya dapat memilih 3 menu makanan yang diinginkan dan melakukan pembobotan berdasarkan kriteria pada menu makanan tersebut. Lalu bobot yang diberikan oleh pengguna akan dihitung sehingga menghasilkan output ranking makanan dari menu yang dipilih. Pada pengujiannya, hasil perhitungan yang dilakukan oleh sistem menghasilkan nilai yang sama dengan perhitungan yang dilakukan secara manual. Sebanyak 93,3% responden setuju dengan ranking makanan yang dihasilkan dari perhitungan menggunakan metode AHP dan TOPSIS.","Overchoice, Choice overload, AHP, TOPSIS, Android, Java, Perankingan",3
116,4451,ANALISIS PENATAAN JARINGAN HOTSPOT SEAMLESS DENGAN METODE WDS DI LINGKUNGAN UKDW,"Kegagalan koneksi saat berpindah dari satu tempat ke tempat lain bisa disebabkan oleh banyak faktor, faktor kegagalan koneksi adalah berbedanya nama SSID , dan tingkat reliability yang rendah di jaringan internal asrama UKDW Babadan. Untuk mengatasi permasalahan tersebut, dapat diterapkan metode WDS (Wireless Distribution System). Metode ini memungkinkan pengaksesan jaringan yang lebih fleksibel untuk roaming.
Metode WDS yang diterapkan di asrama UKDW Babadan diharapkan bisa meningkatkan reliability dan fleksibelitas saat melakukan roaming. Metode WDS berfungsi menghilangkan halangan saat pengaksesan dilakukan, karena menggunakan channel width, SSID, dan Frequency yang sama. WDS berbentuk seperti repeater yang berfungsi untuk memancarkan sinyal kembali. Dalam penelitian ini parameter yang digunakan untuk pengujian, antara lain throughput, packet loss, jitter. Pengujian ini berguna untuk mengetahui kinerja jaringan sebelum WDS dan setelah WDS.
	Berdasarkan hasil penelitian dan analisis menunjukan bahwa kinerja WDS mengalami penurunan throughput 50.55%. untuk bagian Dorm pria, dan 69.35%  untuk Dorm wanita. Jumlah jitter dan packet loss mengalami peningkatan yang cukup signifikan. Hasil reliability mengalami peningkatan sebesar 97.5% untuk Dorm Pria, dan 97.64% untuk Dorm wanita. Berdasarkan pada kualitas Throughput penggunaan WDS mengalami penurunan, sedangkan dari segi reliability mengalami peningkatan.","WDS, Repeater, Reliability,Quality of Service, Throughput",8
117,4529,PEMBANGUNAN WEBSITE PENGEPUL SEBAGAI SARANA UNTUK PENGELOLAAN SAMPAH MASYARAKAT,"Penelitian ini dilakukan dengan berfokus pada pembangunan website yang menghubungkan antara pengepul dengan masyarakat khususnya di daerah Poloharjo, Sobayan, Pedan, Klaten, RT/RW : 002/010 untuk membantu mengatasu sampah rumah tangga yang tidak terurai.Pada penelitian ini penulis membangun website dengan menggunakan metode goal directed design. Evaluasi yang akan digunakan untuk pengukuran yaitu performance metrics yang terdiri dari task success, time on task, mouse click. Hasil dari pembangunan website ini akan didedikasikan kepada masyarakat dan pengepul untuk membantu dalam pengelolaan sampah di masyarakat.","Sampah, Pengepul, Website, Goal Directed Design, Performance Metrics",5
